2310.05,0.00064853,1
2309.99,0.38998265,1
2309.98,0.328,1
2309.93,14.10641581,1
2309.92,20.45521561,1
2309.9,0.8197463,1
2309.84,1.90162657,1
2309.83,1.8375,1
2309.77,1.34780413,1
2309.75,0.38998265,1
2309.67,4.06524041,1
2309.66,6.80944793,1
2309.62,23.0988173,1
2309.61,23.73855919,1
2309.6,1.001,1
2309.57,19.42,1
2309.55,10,1
2309.51,2.22748265,1
2309.47,20.45920236,1
2309.43,0.80159906,1
2309.36,0.73590153,1
2309.29,0.28896528,1
2309.27,1.8375,1
2309.16,15.63382643,1
2309.15,63.76804453,1
2309.1,3.761,1
2308.96,12.45084983,1
2308.85,1.8375,1
2308.82,0.5,1
2308.8,0.24746547,1
2308.78,1,1
2308.77,0.1,1
2308.75,0.5,1
2308.72,0.69589818,1
2308.69,63.78059542,1
2308.67,0.00064853,1
2308.61,1.8375,1
2308.45,0.60010589,1
2308.44,1,1
2308.42,0.5133,1
2308.37,1.8375,1
2308.32,35.71844982,1
2308.31,0.605,1
2308.09,1.68475516,1
2308.08,1.8375,1
2308,40.001,1
2307.98,0.00064863,1
2307.96,1,1
2307.91,0.5,1
2307.82,1.8375,1
2307.74,0.40887945,1
2307.59,0.5,1
2307.58,1.8375,1
2307.47,1.52728682,1
2307.31,1.8375,1
2307.28,2.77914869,1
2307.2,0.5106094,1
2307.17,4.32321175,1
2307.02,1.8375,1
2306.96,1,1
2306.85,0.44974644,1
2306.84,63.83180404,1
2306.81,1.5,1
2306.71,0.4920917,1
2306.59,1.8375,1
2306.57,72.79044437,1
2306.55,0.79171643,1
2306.44,0.5,1
2306.4,0.001,1
2306.33,1.8375,1
2306.13,2,1
2306,0.01122687,1
2305.97,1.8375,1
2305.91,0.71139836,1
2305.81,0.1,1
2305.75,0.259,1
2305.6,0.001,1
2305.56,1.8375,1
2305.51,1.00162516,1
2305.32,1.8375,1
2305.28,0.5,1
2305.26,2,1
2304.91,1.8375,1
2304.8,0.00721456,1
2304.68,1.58024163,1
2304.67,1.8375,1
2304.65,29.55,1
2304.58,3.36951032,1
2304.5,0.00103106,1
2304.42,1.8375,1
2304.36,0.54247568,1
2304.34,75.3,1
2304.29,0.06698945,1
2304.17,1.8375,1
2304.04,63.90927307,1
2303.93,1.8375,1
2303.82,2,1
2303.8,0.5,1
2303.69,1.8375,1
2303.5,39.01216789,1
2303.48,0.95123758,1
2303.2,0.0006394,1
2303.18,0.19999931,1
2303,0.36619449,1
2302.8,0.00717622,1
2302.76,0.6226027,1
2302.53,0.9699135,1
2302.34,59.36,1
2302.25,0.00002574,1
2302.09,0.4520293,1
2302,0.03023127,1
2301.89,0.02093101,1
2301.53,0.95524523,1
2301.48,0.5,1
2301.47,0.83445941,1
2301.21,40,1
2301.09,0.00042936,1
2301,0.03385996,1
2300.84,0.85692195,1
2300.68,0.05,1
2300.66,0.50102652,1
2300.56,0.00113429,1
2300.4,0.42257237,1
2300.25,0.04548136,1
2300.21,0.55280084,1
2300.2,0.09999875,1
2300.16,0.03,1
2300.12,0.6166799,1
2300,142.85879634,1
2299.9,64.02450315,1
2299.38,4.21188791,1
2299.19,0.1,1
2299.17,0.1,1
2299.13,69.17675694,1
2299,1.11,1
2298.99,0.00521968,1
2298.82,0.01087517,1
2298.8,0.00558108,1
2298.78,40,1
2298.7,0.40971904,1
2298.69,0.74487884,1
2298.6,0.00522056,1
2298.59,0.10876232,1
2298.52,0.36931555,1
2298.5,0.00044253,1
2298.45,0.02284147,1
2298.44,59.65,1
2298.38,0.18683504,1
2298.37,0.05431942,1
2298.34,0.04348356,1
2298.29,0.41603547,1
2298.22,0.00120422,1
2298.16,0.15969452,1
2298.02,1.08670801,1
2298,0.01,1
2297.96,0.01538508,1
2297.95,0.023169,1
2297.51,0.1,1
2297.32,0.06175722,1
2297.31,64.0964905,1
2297.25,0.06503428,1
2297.19,0.70262479,1
2297.08,0.21200828,1
2297,0.01,1
2296.94,0.008707,1
2296.93,0.1,1
2296.8,0.00646678,1
2296.73,0.00129444,1
2296.68,0.44629601,1
2296.67,0.21770648,1
2296.65,0.01088543,1
2296.54,0.02590636,1
2296.4,0.01079936,1
2296.35,40,1
2296.28,0.023857,1
2296.23,0.01658262,1
2296.06,0.00570249,1
2296,0.26310821,1
2295.61,1.34645688,1
2295.6,0.4000389,1
2295.5,0.00190572,1
2295.45,0.02353002,1
2295.41,0.00129519,1
2295.32,0.09333841,1
2295.31,0.19996425,1
2295.29,0.20219373,1
2295.19,1.20130283,1
2295.01,0.19996482,1
2295,2.23557122,1
2294.9,0.50504936,1
2294.61,0.00129564,1
2294.55,0.1,1
2294.48,0.01219143,1
2294.1,0.023416,1
2294.06,59.648,1
2294,0.01,1
2293.95,0.00129601,1
2293.92,40,1
2293.9,0.0021582,1
2293.84,0.1,1
2293.78,29.172,1
2293.75,0.19999623,1
2293.54,0.00189565,1
2293.5,0.00127159,1
2293.47,0.00129628,1
2293.41,0.00267535,1
2293.32,0.02180245,1
2293.28,0.02289297,1
2293.15,0.00129646,1
2293.02,64.2174596,1
2293,0.01,1
2292.94,0.010903,1
2292.87,0.00557673,1
2292.84,0.00646678,1
2292.74,0.1526863,1
2292.59,0.20028404,1
2292.47,5.05426549,1
2292.39,0.8991535,1
2292.31,0.01090603,1
2292.24,0.1,1
2292.1,0.199999,1
2292.02,0.01890035,1
2292,0.20999704,1
2291.88,0.09016178,1
2291.87,0.00004424,1
2291.8,0.19999928,1
2291.78,0.00551819,1
2291.7,0.19999867,1
2291.65,0.0249918,1
2291.58,0.00129735,1
2291.56,0.0043275,1
2291.49,40,1
2291.39,0.13754502,1
2291.18,0.65520464,1
2291.17,0.4364584,1
2291.05,0.01062094,1
2291.04,0.00129766,1
2291,0.02,1
2290.99,0.02961559,1
2290.98,0.00129769,1
2290.69,0.00129786,1
2290.64,0.02169699,1
2290.61,64.28405762,1
2290.46,0.00129799,1
2290.41,0.00129802,1
2290.37,0.00215,1
2290.32,0.00129807,1
2290.25,0.023702,1
2290.22,0.00129812,1
2290.2,0.00129813,1
2290.14,0.01091636,1
2290.11,0.00843971,1
2290,16.13346115,1
2289.97,0.00129826,1
2289.93,0.00129829,1
2289.92,0.1,1
2289.68,0.02373859,1
2289.64,0.0042929,1
2289.42,0.00129858,1
2289.39,0.21146244,1
2289.38,0.1,1
2289.31,0.00001684,1
2289.3,0.00218407,1
2289.22,0.1,1
2289.06,40,1
2289.04,0.04316219,1
2289,4.14843759,1
2288.89,1.39513568,1
2288.88,0.00646678,1
2288.86,0.00129889,1
2288.8,0.00050043,1
2288.64,0.00261506,1
2288.52,0.02478133,1
2288.17,0.5,1
2288.01,19.456,1
2288,0.33517482,1
2287.97,0.01092671,1
2287.81,0.05595815,1
2287.76,0.00655663,1
2287.73,0.00433951,1
2287.72,0.43711683,1
2287.7,0.39045766,1
2287.43,0.00129971,1
2287.38,0.00560894,1
2287.21,0.43890058,1
2287.17,0.04372215,1
2287.02,0.02613119,1
2287,0.01,1
2286.9,0.00189565,1
2286.77,0.00000527,1
2286.63,139.99,1
2286.44,0.00168906,1
2286.4,0.023838,1
2286.25,0.04462766,1
2286.21,0.03936646,1
2286,0.44219597,1
2285.98,0.02124253,1
2285.91,0.02586771,1
2285.9,0.02187322,1
2285.8,0.01680107,1
2285.7,0.00127406,1
2285.67,0.87501675,1
2285.6,0.5,1
2285.34,13.11074063,1
2285.19,0.1,1
2285.18,363,1
2285.13,0.09375463,1
2285,29.86495841,1
2284.92,0.00646678,1
2284.66,0.00573094,1
2284.45,0.01,1
2284.2,99.99,1
2284.09,0.22297785,1
2284,0.56,1
2283.9,0.20043809,1
2283.8,0.62645374,1
2283.65,0.00004378,1
2283.63,0.01094746,1
2283.28,0.04408446,1
2283.08,0.05621374,1
2283.07,0.00004379,1
2283,0.15250049,1
2282.96,0.00057857,1
2282.94,0.24956686,1
2282.91,0.65705701,1
